timestep,location,flow,occupy,speed
31,13,8.0,1,1
31,14,0.0,1,1
32,0,14.0,1,1
32,1,11.0,1,1
32,2,5.0,1,1
32,3,10.0,1,1
32,4,1.0,1,1
32,5,9.0,1,1
32,6,9.0,1,1
32,7,5.0,1,1
32,8,2.0,1,1
32,9,5.0,1,1
32,10,8.0,1,1
32,11,1.0,1,1
32,12,12.0,1,1
32,13,10.0,1,1
32,14,0.0,1,1
33,0,8.0,1,1
33,1,12.0,1,1
33,2,13.0,1,1
33,3,9.0,1,1
33,4,5.0,1,1
33,5,12.0,1,1
33,6,6.0,1,1
33,7,5.0,1,1
33,8,5.0,1,1
33,9,7.0,1,1
33,10,4.0,1,1
33,11,3.0,1,1
33,12,21.0,1,1
33,13,11.0,1,1
33,14,0.0,1,1
34,0,13.0,1,1
34,1,12.0,1,1
34,2,5.0,1,1
34,3,3.0,1,1
34,4,3.0,1,1
34,5,10.0,1,1
34,6,6.0,1,1
34,7,15.0,1,1
34,8,3.0,1,1
34,9,3.0,1,1
34,10,2.0,1,1
34,11,2.0,1,1
34,12,16.0,1,1
34,13,6.0,1,1
34,14,0.0,1,1
35,0,14.0,1,1
35,1,14.0,1,1
35,2,8.0,1,1
35,3,10.0,1,1
35,4,8.0,1,1
35,5,7.0,1,1
35,6,12.0,1,1
35,7,13.0,1,1
35,8,1.0,1,1
35,9,1.0,1,1
35,10,1.0,1,1
35,11,1.0,1,1
35,12,16.0,1,1
35,13,4.0,1,1
35,14,0.0,1,1
36,0,12.0,1,1
36,1,18.0,1,1
36,2,10.0,1,1
36,3,9.0,1,1
36,4,8.0,1,1
36,5,30.0,1,1
36,6,8.0,1,1
36,7,15.0,1,1
36,8,5.0,1,1
36,9,6.0,1,1
36,10,4.0,1,1
36,11,3.0,1,1
36,12,14.0,1,1
36,13,11.0,1,1
36,14,0.0,1,1
37,0,10.0,1,1
37,1,22.0,1,1
37,2,19.0,1,1
37,3,11.0,1,1
37,4,9.0,1,1
37,5,20.0,1,1
37,6,11.0,1,1
37,7,17.0,1,1
37,8,6.0,1,1
37,9,9.0,1,1
37,10,6.0,1,1
37,11,0.0,1,1
37,12,16.0,1,1
37,13,7.0,1,1
37,14,0.0,1,1
38,0,11.0,1,1
38,1,17.0,1,1
38,2,14.0,1,1
38,3,10.0,1,1
38,4,9.0,1,1
38,5,17.0,1,1
38,6,11.0,1,1
38,7,15.0,1,1
38,8,7.0,1,1
38,9,11.0,1,1
38,10,11.0,1,1
38,11,2.0,1,1
38,12,24.0,1,1
38,13,10.0,1,1
38,14,0.0,1,1
39,0,25.0,1,1
39,1,20.0,1,1
39,2,22.0,1,1
39,3,19.0,1,1
39,4,11.0,1,1
39,5,25.0,1,1
39,6,21.0,1,1
39,7,18.0,1,1
39,8,10.0,1,1
39,9,11.0,1,1
39,10,6.0,1,1
39,11,5.0,1,1
39,12,27.0,1,1
39,13,11.0,1,1
39,14,0.0,1,1
40,0,17.0,1,1
40,1,23.0,1,1
40,2,23.0,1,1
40,3,9.0,1,1
40,4,10.0,1,1
40,5,34.0,1,1
40,6,21.0,1,1
40,7,20.0,1,1
40,8,13.0,1,1
40,9,19.0,1,1
